( HIPS-0208-06 "After my second tour, I couldn't relate to any of my friends or family. " )
( HIPS-0208-09 "By the time I left Vietnam, I'd done four tours. " )
( HIPS-0208-13 "The other day in a bank, the teller kept doing paperwork and ignored me. " )
( HIPS-0215-03 "Some people even use a knife to cut their own skin the numbness is so terrible that piercing it with anything is a relief. " )
( HIPS-0216-02 "The children watch for dangers, remain alert, read their parents moods, and try to avoid provoking the parents to action. " )
( HIPS-0216-03 "Many adults who were abused in childhood find it hard to live in peace like Manny, a gravelly voiced man in his late forties. " )
( HIPS-0216-05 "Before being sent to Vietnam at eighteen, Manny already had the hair-trigger reflexes of an abused child. " )
( HIPS-0216-06 "The courts ordered him into treatment after a particularly bad fight. " )
( HIPS-0217-04 "When he smacked me around, I spit in his face: I knew he was crazy, so I learned to react and run. " )
( HIPS-0218-02 "I saw ear trophies hanging from the belts of other soldiers. " )
( HIPS-0222-02 "Fear transforms to anger when the threat has passed. " )
( HIPS-0222-05 "After having such a rage, Alex, a twenty-eight-year-old father, enrolled in an anger-management class. " )
( HIPS-0226-03 "As young children with an immature cortex, we are all emotionally impressionable in the literal sense. " )
( HIPS-0227-03 "Remembered or not, emotions from our early years recur in flashbacks of raw emotion throughout life. " )
( HIPS-0227-05 "After a traumatic event, parents reassure themselves with the hope that a small child won't remember or will get over it. " )
( HIPS-0232-00 "As you will see, unstated and outside their conscious awareness, children respond to their parents emotions and make them their own. " )
( HIPS-0237-02 "She sought help because over the last several months she had lost weight and had trouble sleeping. " )
( HIPS-0237-03 "A friend had come along to babysit Frieda's five-year-old daughter, Rachel. " )
( HIPS-0246-03 "The form and function of the autonomic nervous system of all vertebrates are remarkably similar. " )
( HIPS-0250-00 "Rats are traumatized when handled by humans. " )
( HIPS-0250-02 "Blood samples taken from handled rats show hormone patterns that are different from those of nonhandled rats. " )
( HIPS-0250-05 "Though less pronounced, these alterations carry over to the nonhandled offspring of the next two generations at least. " )
( HIPS-0252-01 "His work led to a theoretical model for the development of depression. " )
( HIPS-0254-03 "After that period of struggle, the baby slumps, becoming flaccid and, to all external appearances, depressed. " )
( HIPS-0254-05 "The period of slumping lasts longer. " )
( HIPS-0257-00 "Trust and our ability to form social bonds develop from the fulfillment of our needs when we are dependent in early life. " )
( HIPS-0260-01 "Attributing the high death rate to infection, he instituted strict protocols of nutrition, hygiene, and quarantine. " )
( HIPS-0264-01 "Without energy or interests, she felt dead inside at those times; her life seemed meaningless and she withdrew from others. " )
( HIPS-0269-01 "Then she would not be as helpless as she had once been. " )
( HIPS-0270-04 "Such severe and early damage is hard to overcome. " )
( HIPS-0273-05 "I remember the ache of missing him, a desperate kind of longing. " )
( HIPS-0274-02 "Yearning for reunion with his father overrode the fear. " )
( HIPS-0274-03 "He was still able to call up the sights, sounds, and smells of the experience with a child's clarity of perception. " )
( HIPS-0276 "A man in his forties described his hospitalization for a hernia as a seven-year-old: " )
( HIPS-0280-02 "The joy of reunion filled his emptiness more than the soup. " )
( HIPS-0282-00 "As adults, the sheer length of our personal history makes us experience an hour as short. " )
( HIPS-0282-01 "We sleepwalk through our daily routine, partially numbed by the repetition of our days and our, illusory, certainty of outcome. " )
( HIPS-0283-00 "As we age, each day rushes by faster and each departing day moves to the denominator of the past. " )
( HIPS-0284-02 "For an adult, it may take a death or the separation of years to produce loneliness; for an infant, it may take only hours. " )
( HIPS-0291-07 "In severe depression, despair and hopelessness take precedence. " )
( HIPS-0294-03 "He begged me to forgive him. " )
( HIPS-0294-12 "He told me no one else would want a pig like me. " )
( HIPS-0294-16 "I imagined someone breaking into the house, raping and killing me. " )
( HIPS-0297-01 "When stress is severe and inescapable, we adapt by dulling all physiologic response. " )
( HIPS-0298-01 "Biologically, it makes sense to conserve energy when efficacious action is impossible. " )
( HIPS-0305-00 "The mourning of infants separated from their mothers appears the same as the mourning of adults following a death. " )
( HIPS-0310-03 "We languish or regress to an earlier developmental stage when we had what we needed. " )
( HIPS-0314-02 "How often have we been startled by the intensity of feelings we did not know we had? " )
( HIPS-0321-01 "But hurt adults often hesitate to express their needs, for fear of being rejected, considered weak, or judged infantile. " )
( HIPS-0321-02 "This hesitation can be crippling. " )
( HIPS-0322-03 "Even when grief is old, compassion for its expression comforts the loss. " )
( HIPS-0327-04 "Feeling parental praise, the child learns to persist, or to keep his temper, or to share. " )
( HIPS-0333-06 "Les said his children were fine, but how well did he know them? " )
( HIPS-0342-01 "Before they learn to talk it out, children will hit one another, and unless adults learn to talk out their feelings, they may do the same. " )
( HIPS-0342-03 "Parents who are even moderately alexithymic may explode in rage at their children rather than explain themselves to them. " )
( HIPS-0342-04 "And the bigger the person and the denser the alexithymia, the more explosive it becomes. " )
( HIPS-0345 "B G: Why did you stab him? " )
( HIPS-0348 "Jack: No. " )
( HIPS-0351 "B G: Were you taking revenge on the system? " )
( HIPS-0355 "B G: What were you thinking while you were sharpening that toothbrush? " )
( HIPS-0363-00 "Not expressing one's distress in times of crises, when everyone is overburdened, is altruistic. " )
( HIPS-0363-05 "The generations shared no common vocabulary and so could not give witness to one another. " )
( HIPS-0364-03 "In nineteen sixty three, Jacqueline Kennedy's tearless stoicism at her husband's funeral was universally admired. " )
( HIPS-0365-00 "The prevailing fashion of masculinity still leaves little room for vulnerable expression. " )
( HIPS-0368-00 "What has not been comforted at the time of original injury is less likely to be understood later. " )
( HIPS-0369-03 "The very act of joining such a group is a return from isolation to the fold of humankind. " )
( HIPS-0373-01 "While she spoke, she grasped my hand harder and neither screamed nor fought off the surgeon or the nurse. " )
( HIPS-0374-06 "Because she no longer felt alone, her situation was no longer intolerable. " )
( HIPS-0384-03 "That morning the newspaper headline was about a particularly gruesome murder that had taken place the day before. " )
( HIPS-0384-05 "Cheryl's posture folded to that of a little child, she held her stomach, and in the voice of a three-year-old moaned, Oh, it hurts! " )
( HIPS-0384-07 "She held herself still, frozen. " )
( HIPS-0384-10 "Later she recalled that an uncle was once arrested for child molestation. " )
( HIPS-0387-01 "One such man was Gustav, who had survived four years of Auschwitz. " )
( HIPS-0387-02 "I met him in synagogue, a bent, stooped man with a sad face marked by resignation. " )
( HIPS-0387-03 "He stuttered and was desperately shy, but he was also kind and giving to others. " )
( HIPS-0387-04 "He rarely exposed the numbers tattooed on his arm. " )
( HIPS-0388-03 "I last heard him speak a year later to the liberators of Auschwitz. " )
( HIPS-0388-05 "He had a full smile and a vigor I had not seen before, appearing ten years younger than when I first met him. " )
( HIPS-0389-00 "Speaking of his pain before hundreds of rapt witnesses released Gustav from its stranglehold. " )
( HIPS-0389-04 "To heal, it was necessary for Gustav to have others feel and acknowledge his experience. " )
( HIPS-0390-00 "Thirty years after the war, in a speech before a college audience, Elie Wiesel talked of his previous inability to speak of the war. " )
( HIPS-0390-01 "For ten years he had been silent. " )
( HIPS-0394-00 "Knowing that a grandfather fought in a war may seem to have nothing to do with one's own life. " )
( HIPS-0397-02 "Their parents unhappiness is obvious to them, but the triumph represented by the mere fact of the parents survival may not be. " )
( HIPS-0399-00 "Twenty years after being forced into fighting a war, N C had developed chest pain. " )
( HIPS-0399-02 "Finally, through an interpreter, N C spoke of a time he had rarely spoken about and, certainly, never with his children. " )
( HIPS-0401-00 "N C met his wife in a refugee camp, where they comforted one another; then they tried to make a new life in America. " )
( HIPS-0402 "During the entire interview, N C kept his eyes down and spoke in a monotone, until he asked, For what was I taken? " )
( HIPS-0403-01 "At that point, he left behind, also, the future he had assumed would be his. " )
( HIPS-0405-00 "War experiences can be so savage that parents omit the worst details and children respectfully do not probe. " )
( HIPS-0407-01 "I had heard rumors of such things. " )
( HIPS-0408-00 "In those specific details, I could feel what it was like for my mother at nineteen, the morning after her mother had urged her to flee. " )
( HIPS-0412-02 "People I had known my whole life made fun of me: Jew! " )
( HIPS-0412-10 "I was thirteen when they took me to Auschwitz. " )
( HIPS-0412-13 "At the time, it seemed even worse than watching people being murdered. " )
( HIPS-0412-14 "I felt nothing. " )
( HIPS-0412-16 "One memory in particular, I can't shake: a child ran up to a van that was taking his father away. " )
( HIPS-0412-20 "And I can't look my own children in the eyes. " )
( HIPS-0414-01 "Once living became easier, he still felt dead emotionally. " )
( HIPS-0418-00 "Those who suffer an injury directly are more likely to receive comfort than those who suffer indirectly. " )
( HIPS-0426 "The child's symptoms resolved after her mother told the father's story. " )
( HIPS-0431-01 "I've heard my old fears coming from my son's mouth. " )
( HIPS-0433-01 "I can now understand how my parents fear seeped into my bones, and I can deal with it better for knowing this. " )
( HIPS-0434-00 "This was also the case in Germany during the nineteen thirty's. " )
( HIPS-0436-03 "I once asked him about it, and he got furious. " )
( HIPS-0440-00 "My mother was a little girl when she came to this country. " )
( HIPS-0440-01 "Maybe she had some rough times. " )
( HIPS-0440-03 "Nothing bad ever happened to her or her family; but once, when she was little, she saw some children being shot in a field. " )
( HIPS-0440-04 "But I don't think anyone in our family got killed. " )
( HIPS-0445-01 "Families all over the world have been marked with death, horror, and too often, silence. " )
( HIPS-0448-01 "The human spirit is strong and resilient; in the process of communication, parent and child are both strengthened. " )
( HIPS-0450-02 "A wounded child's silence separates him from others and walls him off from those who love or would support him. " )
( HIPS-0452-02 "The voice of a molester saying, You bad thing, speaks louder and more convincingly. " )
( HIPS-0455-00 "Those who have been sexually abused as children do not like their feelings and usually do not think much of themselves. " )
( HIPS-0455-03 "The trauma had been so overwhelming and their struggles so futile that they had to shut down their sensations and emotions. " )
( HIPS-0455-07 "They go away to preserve themselves, and put the feelings on ice for another day. " )
( HIPS-0467-03 "Fear, excitement, sex, anger, and resentment toward adults who would condemn and punish them all mix together. " )
( HIPS-0468-02 "As adults, these abused children feel there is something evil inside them. " )
( HIPS-0469-05 "Knowing that her children needed her, she chose to leave the hospital instead. " )
( HIPS-0472-01 "From the ages of three to five she lived with and had been sexually tortured by her grandmother and her uncle. " )
( HIPS-0475-01 "I never forgot. " )
( HIPS-0478-00 "Ronda felt that her children had been hurt enough already. " )
( HIPS-0479-01 "Her children endured hardships, and were comforted knowing that their mother loved them more than she loved herself. " )
( HIPS-0479-04 "Even in difficult times, they were secure knowing that she was determined to be there for them. " )
( HIPS-0479-07 "Her strength, bolstered by their compassion, gave them the strength they needed to do well in their lives. " )
( HIPS-0481-00 "My father first raped me when I was seven. " )
( HIPS-0484-03 "Death or life, it was for her to choose. " )
( HIPS-0485-01 "I had no idea whether I was coming back or not. " )
( HIPS-0487-02 "The adults who were supposed to protect her failed her. " )
( HIPS-0490-00 "Donna's exuberant, charming directness drew people to her, and her openness allowed others to comfort her. " )
( HIPS-0491-00 "Through the years, Donna worked with a caring nurse she called Mother Janie. " )
( HIPS-0495-01 "They must mature beyond the stage of complaint, beyond blaming the parents who hurt them. " )
( HIPS-0497-01 "No matter what our age, one day too soon death arrives in our lives. " )
( HIPS-0498-02 "Father. " )
( HIPS-0498-08 "Friend. " )
( HIPS-0498-11 "No matter how we fill in the blank, life shatters. " )
( HIPS-0500-02 "We hope our marriages stay intact to flourish into our seniority. " )
( HIPS-0502 "My heart is faint within. " )
( HIPS-0506-00 "Individual cultures decide when mourning becomes pathologic. " )
( HIPS-0506-02 "If mourning were to last a year for each child who died back then, people would have spent their entire lives in mourning. " )
( HIPS-0507-06 "Each year, on the anniversary week of the death, the Yahrzeit, the time of year, he stands before others and again recites the mourner's prayer. " )
( HIPS-0508-01 "In the living moment of memory, we resurrect the dead to comfort us. " )
( HIPS-0508-02 "Revisiting our memories of those we love fills our hearts, and in their memory we preserve ourselves. " )
( HIPS-0512-03 "As long as grief is unconsoled, the legacy of sorrow passes on through the generations. " )
( HIPS-0513-02 "The universe becomes darker, colder, and more frightening. " )
( HIPS-0516-00 "A parent's death redefines a child's life, and changes the definitions of his character. " )
( HIPS-0523-00 "A grieving parent who is too devastated to care for a child adds yet further injury. " )
( HIPS-0525-01 "Boys can father imperfectly like their fathers; girls can mother imperfectly like their mothers. " )
( HIPS-0526-03 "Peer socialization compensated for parental deprivation. " )
( HIPS-0529-01 "Why? " )
( HIPS-0534-04 "The ideal to emulate is all image: cool, nerveless, cold-blooded. " )
( HIPS-0534-05 "Like the soldiers who braved No Man's Land in World War one, many gang members die proving themselves men. " )
( HIPS-0534-06 "Prisons are filled with fatherless men; two-thirds of them have fathered children. " )
( HIPS-0535-04 "He pointed to each face, named each friend, and told me who he was, what he had been like, and what their relationship had been. " )
( HIPS-0535-07 "Though he was decades younger, there were only a few leaves left on Jerome's tree. " )
( HIPS-0541-00 "The child deprived of love after a parent's death may later assume an air of bitterness that protects him from getting hurt again. " )
( HIPS-0544-01 "The surviving parent defines the emotional world of the child and must sustain him until there are others to love him as well. " )
( HIPS-0548-06 "His drinking never interfered with his work, but it strained the marriage and was all too apparent to their three sons. " )
( HIPS-0548-07 "Harold had been distant and irritable when he was home until their oldest, eleven, began having trouble in school. " )
( HIPS-0551-04 "He respected his feelings and chose not to overcome them pharmacologically. " )
( HIPS-0553-02 "Until he could do that, however, Harold's wife and children had borne the loneliness that he defended himself against. " )
( HIPS-0553-03 "When he could no longer ignore their suffering, he undertook to endure his own pain for them. " )
( HIPS-0553-06 "In return, his children gave him love and respect. " )
( HIPS-0559-00 "Craig somehow survived his early loss and managed to raise himself to be a good, loving adult who was close to his family. " )
( HIPS-0562-00 "At a bereavement conference, I met Joanne, a slender woman who appeared younger than her forty-six years. " )
( HIPS-0562-02 "She spoke of her longing, her search for something to help with a grief that never went away. " )
( HIPS-0562-03 "Her mother had died of a heart attack at fifty-one, having never been sick before. " )
( HIPS-0562-04 "Her father died six months later. " )
( HIPS-0563-06 "I didn't want to hurt her, but I stayed with my girlfriend and her mother until I finished high school. " )
( HIPS-0563-07 "I got straight A's. " )
( HIPS-0564-10 "I have an especially hard time on the anniversary of my parents death. " )
( HIPS-0565-00 "I was impressed with Joanne's openness, balance, and wisdom. " )
( HIPS-0569-01 "Hearts break. " )
( HIPS-0572-00 "Jeff, for example, was twenty-six and depressed. " )
( HIPS-0574-00 "My parents didn't know how to have a relationship, either. " )
( HIPS-0574-01 "Dad's mom also divorced three times, and Mom's parents were alcoholic. " )
( HIPS-0574-05 "I moved in with my dad to start high school. " )
( HIPS-0574-10 "I've worked at crummy jobs ever since. " )
( HIPS-0575-02 "Like Jeff, she had endured a broken home and like Jeff, had to rise above her unhappiness. " )
( HIPS-0576-01 "The crisis demands change and presents an opportunity for grappling with and healing childhood wounds. " )
( HIPS-0576-04 "When Jeff could no longer make her feel better, Betty abandoned the relationship without giving it a chance. " )
( HIPS-0578-09 "When she left him, his already fragile trust in the possibility of having a good relationship was broken. " )
( HIPS-0579-01 "They feel that the future contains buried land mines, invisible to the naked eye but deadly nonetheless. " )
( HIPS-0580-02 "Searching for flaws, the children find what they are looking for. " )
( HIPS-0582-00 "Parents going through a divorce are not at their best. " )
( HIPS-0582-02 "Each parent is afraid the other will fight to take the children away, or somehow hurt their relationship to their children. " )
( HIPS-0583-00 "Genes urge parents to kill or die for their children. " )
( HIPS-0583-02 "When the relationship to a child is in danger, nothing else matters. " )
( HIPS-0583-04 "Judgment clouds over with passions that have gone over the edge. " )
( HIPS-0584-02 "Unspoken and unacknowledged, each parent also fears there may be some truth to the other parent's portrayal. " )
( HIPS-0587-09 "I'm finally getting close to my parents again, but I wonder whether I'll ever be able to settle down. " )
( HIPS-0590-01 "They try to hold on to stability while their parents are in flux. " )
( HIPS-0596-02 "I played with them and talked and listened to them while their mother spoke with the child psychiatrist. " )
( HIPS-0596-05 "I only saw an overburdened, tense-looking woman on welfare struggling to raise her two children without any other support. " )
( HIPS-0599-01 "Everything had already been arranged. " )
( HIPS-0599-02 "The mother kneeled to her sons, looked them in the eye, and told them she would never see them again. " )
( HIPS-0606-07 "Their restored relationship was a joyous discovery that made all their lives fuller. " )
( HIPS-0607-03 "Hugh spared his children the anguish he had endured. " )
( HIPS-0609-01 "Unlike suicides children, they do not fear a lethal trapdoor within. " )
( HIPS-0619-03 "Drunk, despairing, and unable to work, his father had talked of suicide for weeks. " )
( HIPS-0619-07 "He knew I could take it better than any of the others. " )
( HIPS-0619-09 "He stuck the gun in his eyeball. " )
( HIPS-0620-00 "In the years that followed, Eric both worked and drank in a fury until his wife left with the children. " )
( HIPS-0622-00 "We do not usually move to comfort the strong, even when they are ready to crack and fall over. " )
( HIPS-0622-01 "The alcohol that helped him appear strong relieved Eric of having to express the vulnerability he felt when sober. " )
( HIPS-0625-00 "In the hospital psychiatric unit, on the top of a pile of pink message slips, I found a note stating, Maureen killed herself. " )
( HIPS-0626-00 "We had worked together years before and I had not seen her since. " )
( HIPS-0626-01 "Maureen. " )
( HIPS-0628-04 "But in responding more to her embarrassment than her grief, I misunderstood. " )
( HIPS-0629-01 "In the last months of her life, she had become increasingly withdrawn, but no one had understood what it meant. " )
( HIPS-0629-02 "The atmosphere at the funeral was thick with grief, guilt, and anger. " )
( HIPS-0629-03 "Her husband, friends, and everyone else in the room were stunned. " )
( HIPS-0634-02 "Margaret had been six when her mother had run off with a boyfriend and eight when she returned. " )
( HIPS-0634-06 "Michael's birth was a joy, she had a newborn to nurse, and she staunchly maintained that her mother's death did not affect her much. " )
( HIPS-0639-01 "A grandparent is most often our first close relative to die. " )
( HIPS-0642-03 "Try as we might, we are still unprepared for the silence left after love's last goodbye. " )
( HIPS-0644-01 "After the shock, our lives are in disarray, our minds are confused, our hearts broken. " )
( HIPS-0644-04 "Fear settles. " )
( HIPS-0644-07 "Emptiness starts being filled. " )
( HIPS-0644-09 "But for a long time, a startle of lucid memory will pierce consciousness with the edge of grief still keen. " )
( HIPS-0647-06 "To protect ourselves from the damaging intensity of our own response, we become depressed. " )
( HIPS-0648-02 "The parents stress activates the child's nervous system to forewarn the child of a danger he has never encountered before. " )
( HIPS-0648-03 "A child can learn to fear a hot stove without having to be injured by it first. " )
( HIPS-0650-00 "Many adult children whose parents lived through the Depression feel alienated from them. " )
( HIPS-0654-00 "At age twenty, with a one-year-old son at home, Lena was brutally raped at gunpoint. " )
( HIPS-0655-00 "Both of Lena's children attribute their fearfulness to their mother's rape. " )
( HIPS-0665-04 "Looking at her child with both love and sorrow, she either expresses her tears or holds them in. " )
( HIPS-0666-01 "The effects may be invisible. " )
( HIPS-0670-00 "We would like to wave a magic wand so the young, grieving widow would accept her loss, grieve, get over it, and go on. " )
( HIPS-0670-03 "He must accept that he may suffer in comparison. " )
( HIPS-0670-04 "An aging, heavy Marlon Brando can never romantically compete with a young, shining James Dean. " )
( HIPS-0681-01 "An only child, his feelings of emptiness extended to his earliest memories. " )
( HIPS-0681-03 "He only felt alive when drunk or playing music. " )
( HIPS-0682-03 "Richard knew little about his parents lives before he was born. " )
( HIPS-0694-01 "A child's first step in learning to walk is a triumph. " )
( HIPS-0695-03 "The process also works in reverse: achieving mastery can undo the neurochemistry of depression. " )
( HIPS-0696-02 "Our belief in what we are able to do determines what we are willing to try. " )
( HIPS-0699-00 "Looking for an emotional point of contact, I asked when he had come to this country. " )
( HIPS-0699-03 "Everyone else in the family was killed. " )
( HIPS-0703-00 "If learning is the work of childhood and youth, mastery and growth are at their most intense and deliberate in adolescence. " )
( HIPS-0710-01 "By acting out and provoking a response, teens get their parents to express one side of their inner conflict. " )
( HIPS-0710-04 "Teenagers can preserve courage despite their mix of emotions by getting their parents to express their fears for them. " )
( HIPS-0712-02 "Parents naturally want to keep their teenage children safe from the dangers of the world. " )
( HIPS-0712-03 "Occasionally, family necessity may require some curtailment of a teenager's freedom. " )
( HIPS-0712-04 "But confining an adolescent too severely can leave a lasting wound. " )
( HIPS-0719-02 "After the birth of her first child, Janice became depressed and had violent suicidal fantasies. " )
( HIPS-0720-00 "Unfairly confining an adolescent is a prescription for enduring hostility. " )
( HIPS-0722-00 "Janice longed for the freedom she had never had and therefore never learned to use. " )
( HIPS-0728-01 "Their injuries consciously or unconsciously determine how we act, love, and raise our children. " )
( HIPS-0729-05 "Each reenactment offers a triumph that encourages us to repeat it again in various aspects of our lives. " )
( HIPS-0734-00 "Helpless and ill as a child, doctor Schweitzer dedicated his adult life to triumphing over pain and anguish. " )
( HIPS-0734-04 "He seemed to reenact his helpless despair with one patient after another. " )
( HIPS-0736-01 "For example, Maggie, a very genteel Scotswoman, had adored and been hurt by her alcoholic father. " )
( HIPS-0736-05 "But it was the hardest thing she had ever done, and she learned how difficult and costly it was for her to achieve. " )
( HIPS-0736-07 "In finally understanding what her father endured, Maggie could grieve for him as she had not been able to do as a child. " )
( HIPS-0737-00 "The unconscious reenactment of old feelings in new situations can choreograph a person's future. " )
( HIPS-0738-00 "We also reenact childhood hurts in our relationships, hoping to do better, hoping to heal. " )
( HIPS-0742-02 "In the world of violence, pain is reenacted, externalized, and inflicted onto others. " )
( HIPS-0744-00 "Eddy's father had been a loved and respected man who did highly skilled, well-paid work. " )
( HIPS-0750-00 "Eddy's task was to master the trauma of two generations: his own and his father's. " )
( HIPS-0751-00 "Reenactments of our traumatic childhood situations are compelling. " )
( HIPS-0752-02 "Neurobiological reactions associated with the helplessness of early, traumatic experiences are especially keen. " )
( HIPS-0755-01 "Although we may feel that a parent's behavior provokes our reaction, we are still responsible for our own response. " )
( HIPS-0757-01 "Childhood feelings flooding rationality can overwhelm a mature response. " )
( HIPS-0757-03 "Parents often find themselves acting as their own parents once did, hurting their children the way their parents once hurt them. " )
( HIPS-0758-05 "Sharon, for instance, became more tolerant and understanding of her father after she herself had children. " )
( HIPS-0759-04 "Once, when I was eleven, we were at Coney Island. " )
( HIPS-0759-10 "My father was furious. " )
( HIPS-0760-00 "Last year, I was in the kitchen. " )
( HIPS-0760-05 "I started running out the back door when my neighbor came over with my daughter and said, Are you looking for this? " )
( HIPS-0763-00 "William loved his son but had loathed timidity ever since his father had condemned him for it years earlier. " )
( HIPS-0768-03 "Then she said: I'm sorry I was so late, Dad, but my friend was all alone and had been smoking marijuana all day. " )
( HIPS-0771-01 "Those who achieve it feel a spiritual triumph. " )
( HIPS-0776-01 "Otherwise we are helplessly driven by forces we neither understand nor challenge. " )
( HIPS-0777-00 "Many years ago, while staying with friends, I overheard their end of an intense and lengthy telephone conversation with their son. " )
( HIPS-0778-01 "His parents did not minimize the import of their son's experience. " )
( HIPS-0778-04 "The parents expected their son to be honest with himself, and the son could trust that he could be honest with them. " )
( HIPS-0785-03 "Or, why do I argue with my children so much? " )
( HIPS-0786-00 "Honestly answering Where are you? " )
( HIPS-0786-07 "We see our partner's shortcomings more easily than our own. " )
( HIPS-0788-02 "Resignation that arises from one's own disappointed needs pushes away rather than invites love later: Oh well, what can you do? " )
( HIPS-0788-03 "My wife's just rigid. " )
( HIPS-0788-04 "Or, this is just a minor annoyance. " )
( HIPS-0789-00 "Good relationships break or get stale from the accumulation of dishonest and hidden feelings over time. " )
( HIPS-0793-02 "She was frenetic in her attempts to have fun, and was always on the go, rarely stopping for breath. " )
( HIPS-0810-02 "The great majority of serious alcoholics and addicts were repetitively traumatized as children. " )
( HIPS-0815-02 "For a time, the addictions do seem to help people control their lives until the addictions themselves get out of control. " )
( HIPS-0817-00 "In the conflicts inherent in intimacy, addicts make no presumption of a partner's or a child's good faith. " )
( HIPS-0822-01 "A child who gets into trouble with the law, or who attempts suicide, forces the parent to deal with him. " )
( HIPS-0824-00 "Bulimics hide the honest emblem of obesity. " )
( HIPS-0824-01 "They may appear normal, but bulimic parents try to fill emptiness with food and control their weight with purging. " )
( HIPS-0825-01 "He found that virtually any altered state was better than the way he felt naturally. " )
( HIPS-0828-00 "My mother was bulimic. " )
( HIPS-0831-00 "At an early age, Frank may have been emotionally older than his mother. " )
( HIPS-0831-01 "A majority of bulimics were sexually abused as children, and nearly thirty percent were physically abused. " )
( HIPS-0831-03 "Active bulimics tend to feel sick, desperate, and out of control, often appearing nauseated before and after purging. " )
( HIPS-0835-01 "Gordon was sincerely asking, Where am I? " )
( HIPS-0835-03 "His marriage and his future depended on the quality of his answers, and Gordon needed help. " )
( HIPS-0837-04 "Should they rebel, their unguided, defiant teenage children may fall prey to the mistakes of their grandparents. " )
( HIPS-0839-04 "He never drank, however. " )
( HIPS-0840-00 "After moving to the West Coast, Samuel instinctively knew he needed someone to fill in for the father who had abandoned him. " )
( HIPS-0842-01 "Instead, he endured, he persevered, and he survived. " )
( HIPS-0842-02 "He transformed his wounds into the sensitivities that allowed him to become a good husband and a father. " )
( HIPS-0844-00 "Adults who grow up in troubled families often spend their lives posing and answering questions of Where are you? " )
( HIPS-0844-01 "But more than most, they need some guidance to help them make the good lives they long for. " )
( HIPS-0847-03 "If we were in Cain's shoes, we would also feel hurt and jealous. " )
( HIPS-0847-04 "Picture the scene: Cain toiling, tilling the earth; Abel in the quiet pastures tending his sheep. " )
( HIPS-0847-06 "Cain works hard, proudly bringing the fruits of his labors to God: fruit, bread, vegetables. " )
( HIPS-0848-08 "With Cain, God seems critical, demanding, cold, and intolerant of imperfection. " )
( HIPS-0849-01 "God holds to the standards necessary for Cain to overcome flaws in his character that would grow if left unchecked. " )
( HIPS-0851-00 "But Cain avoids looking at himself, refusing to see the self-centeredness that shuts out love, hurts him, and fuels his hatred. " )
( HIPS-0851-01 "Instead, he directs his hurt and fury toward a victim. " )
( HIPS-0852-01 "Like most hurt children, even adult children, Cain does not fight his feelings in order to see the adult's point of view. " )
( HIPS-0854-03 "Objectively, however, God spends far more time with Cain than with his brother. " )
( HIPS-0858-01 "When we keep secrets, the richness of life is lost to loneliness, and intimacy is lost to fear. " )
( HIPS-0858-02 "Alienated from ourselves, we preserve our pain throughout the time we hide. " )
( HIPS-0862-00 "I understood Aaron's father's impulse. " )
( HIPS-0863-00 "My children had already spent the morning at the museum, but because I felt overwhelmed, I wanted to protect them. " )
( HIPS-0863-02 "In the end, however, I took them into the room, they asked questions, and accepted the explanations we offered. " )
( HIPS-0868-05 "She must have lived with endless guilt. " )
( HIPS-0869-00 "As Ben told this story, the bewildered look of a little boy crossed his face, and his forehead furrowed with perplexity. " )
( HIPS-0870-03 "When we keep secrets, we bury a part of ourselves in a desolate place where no comfort can reach. " )
( HIPS-0872-04 "Adam, secretly mistrusting her, did not openly challenge Eve with his doubts. " )
( HIPS-0875-06 "The paradox is that what is truly strong and weak is the reverse of what feels strong and weak. " )
( HIPS-0883-08 "Seven months after I started using, I was arrested for robbing a convenience store. " )
( HIPS-0883-09 "When I was arrested, I was more afraid of Helen's reaction than prison. " )
( HIPS-0883-11 "No anger, guilt trips, demands, accusations. " )
( HIPS-0884-02 "In close relationships, Terry anticipated being hurt and rejected for his failures. " )
( HIPS-0884-05 "Terry lived in reply to his fear and not to Where are you? " )
( HIPS-0884-07 "Four years later, while Terry was still in prison, Helen died of cancer. " )
( HIPS-0886-02 "Jean, who had been in an abusive relationship for fifteen years, despaired even after her life got better. " )
( HIPS-0887-00 "Two years after Jean divorced her first husband, she married a kind, gentle man. " )
( HIPS-0887-01 "But later she became depressed after she realized that she still loved her first husband. " )
( HIPS-0892-00 "In telling her husband, Jean gained a sympathetic witness for the grief of her prior relationship. " )
( HIPS-0894-00 "Children learn whether or not it is safe to be emotionally honest by watching their parents relate to one another. " )
( HIPS-0894-02 "For a time, the adult child may become too distrustful of his feelings to answer Where are you? " )
( HIPS-0894-03 "This was the case for Charles. " )
( HIPS-0895-00 "Charles's world of the past thirteen years collapsed after his wife left him. " )
( HIPS-0900-06 "Growing up with secrets, Charles accepted Marilyn's silence and did not think to challenge it. " )
( HIPS-0901-00 "His mother had attempted to protect Charles from the hurt she felt from her sense of his father's betrayal. " )
( HIPS-0902-05 "When his mother told him of his father's infidelity, Charles finally understood his life and he understood his mother. " )
( HIPS-0904-04 "The partnership is over, even if it persists superficially. " )
( HIPS-0907-02 "The child is left to hide the shame, weakness, and vulnerability that he feels in comparing himself to his father. " )
( HIPS-0909 "A married couple is like two rough stones that take years to grind each other smooth. " )
